id,subject_id,sessionnr,trialnr,startduration,directiontoend,statesequence,cue_type,cue_begin,cue_end,state_duration,state,state_index,side,rung,touch_begin,touch_end,mouseside
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,20,18047,18520,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,23,18510,18726,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,25,18634,18765,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,24,18420,18869,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,27,18815,18875,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,27,18808,18966,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,25,18787,19026,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,29,18960,19132,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,26,18945,19147,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,26,19172,19193,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,26,19215,19236,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,26,19261,19283,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,29,19160,19319,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,31,19276,19379,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,30,19075,19479,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,30,19506,19528,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,31,19401,19567,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,33,19518,19639,0
